Rarity Score,id,Back,Back Score,Face,Face Score,Head,Head Score,Outfit,Outfit Score,Character,Character Score,Background,Background Score,name,Trait Count,Trait Count Score
197.103982,3300,Turtle Shell Green,28.8596491,Rainbow Glasses,44.7619048,Propeller,38.7058824,Chef Uniform,41.125,Corki Demon,26.6396761,Graveyard,15.3379953,FalseIdols #1682,6,1.6738743
197.1002409,5915,Carrot Stick,33.0653266,Button Eyes,38.255814,Soda Cap,41.125,Orange TShirt,39.1666667,Okame,27.8813559,Purple Gradient,15.9322034,FalseIdols #4899,6,1.6738743
197.0845692,1598,Fan,32.7363184,Snake,43.2894737,Pan,39.6385542,Suit,39.6385542,Okame Wood,24.5522388,Blue Clouds,15.5555556,FalseIdols #6342,6,1.6738743
197.0782391,118,NONE,6.5668663,Pipe,48.0291971,Fox Mask,43.8666667,Orange Astronaut,38.4795322,Mori Silver,40.1219512,Spirals,17.002584,FalseIdols #3280,5,3.0114416
197.077448,3423,Knife,33.0653266,Painters Mask,48.3823529,Pirate Hat,36.7597765,Red One Piece,34.8148148,Melton Slush,26.6396761,Prison Photo booth,15.7416268,FalseIdols #1698,6,1.6738743
197.0627812,6305,Third Arm,33.2323232,Milk Bottle,46.3380282,Ice Cream,37.1751412,White Turtleneck,39.1666667,Boar Girl,24.2804428,Rainbow,15.1963048,FalseIdols #3441,6,1.6738743
197.0531091,5646,Skateboard,26.9672131,Earring,38.0346821,Black Beanie,48.0291971,Yellow Good Morning,38.7058824,Corki Demon,26.6396761,Spirals,17.002584,FalseIdols #3817,6,1.6738743
197.0349617,1910,Angel Wings,30.462963,Tears,46.3380282,Confused Stars,39.4011976,Chinese Dress,35.9562842,Boar Girl Red,27.6470588,Blue Clouds,15.5555556,FalseIdols #3047,6,1.6738743
197.0330808,2379,Devil Wings,29.2444444,Rose,41.910828,Fox Mask,43.8666667,Pink Jacket,40.1219512,Natsu Crystal,25.0190114,Rainbow,15.1963048,FalseIdols #2476,6,1.6738743
197.0325618,4236,Devil Wings,29.2444444,Burning Money,50.6153846,Pajama Cap,33.7435897,Flame Hoodie,40.3680982,Natsu Crystal,25.0190114,Dark Blue Clouds,16.3681592,FalseIdols #1541,6,1.6738743
197.0251512,627,Turtle Shell Green,28.8596491,3D Glasses,42.1794872,Party Hat,46.6666667,Hockey Black,35.3763441,Corki Demon,26.6396761,Pink Flames,15.6294537,FalseIdols #6603,6,1.6738743
197.0209287,1787,NONE,6.5668663,Oni Mask,67.1428571,Purple Beanie,38.255814,Flame Hoodie,40.3680982,Haka,25.3076923,Dark Blue Clouds,16.3681592,FalseIdols #3192,5,3.0114416
197.0117802,3187,Toy Hammer,34.4502618,Snake,43.2894737,Purple Beanie,38.255814,Black Turtleneck,36.9662921,Medusa Stone,26.0079051,Dark Blue Clouds,16.3681592,FalseIdols #3042,6,1.6738743
197.0106933,2451,Phone,28.4848485,Eye Patch,38.7058824,Black Beanie,48.0291971,Green Kimono,38.4795322,Vern Birch,26.0079051,Pink Flames,15.6294537,FalseIdols #6469,6,1.6738743
197.0054646,2326,Hockey Stick,31.3333333,Popping Eyes,46.013986,Ribbon,34.6315789,Hockey Blue,40.3680982,Natsu,26.8571429,Dark Blue Flames,16.127451,FalseIdols #3516,6,1.6738743
197.004339,3087,NONE,6.5668663,Face Bandage,57.2173913,Chef Hat,37.1751412,Doctor,38.0346821,Bapho,38.255814,Red Flames,16.7430025,FalseIdols #2800,5,3.0114416
197.0016335,1350,Fan,32.7363184,Tears,46.3380282,Farmers Hat,36.9662921,Black Gown,36.7597765,Haka Volcanic,26.7479675,Green,15.7793765,FalseIdols #3861,6,1.6738743
196.9808548,4217,FI Flag,33.5714286,Earring,38.0346821,Purple Bandana,43.0065359,Green Kimono,38.4795322,Medusa Stone,26.0079051,Pink,16.2068966,FalseIdols #2872,6,1.6738743
196.979669,2561,Angel Wings,30.462963,Lightning Eyes,49.1044776,Ribbon,34.6315789,White Turtleneck,39.1666667,Medusa Stone,26.0079051,Purple Gradient,15.9322034,FalseIdols #5536,6,1.6738743
196.9739183,5687,Coffin,31.3333333,Game Controller,38.4795322,Monkey King Crown,40.8695652,Hockey Blue,40.3680982,Okame,27.8813559,Dark Blue Clouds,16.3681592,FalseIdols #1747,6,1.6738743
196.9680749,6459,FI Flag,33.5714286,Earring,38.0346821,Confused Stars,39.4011976,Reaper,41.910828,Medusa Stone,26.0079051,Dark Blue Clouds,16.3681592,FalseIdols #1617,6,1.6738743
196.9586873,2333,Coffin,31.3333333,Reverse Cross Earring,45.0684932,Monkey King Crown,40.8695652,Orange Astronaut,38.4795322,Arcadian,23.7545126,Green,15.7793765,FalseIdols #2821,6,1.6738743
196.9544916,5432,Trident,32.4137931,Button Eyes,38.255814,Top Hat,43.0065359,Skeleton,39.6385542,Haka,25.3076923,Purple Clouds,16.6582278,FalseIdols #1593,6,1.6738743
196.9508513,3377,Turtle Shell Brown,31.4832536,Rose,41.910828,Siberian Hat,40.617284,Purple Gown,41.3836478,Arcadian,23.7545126,Dark Blue Flames,16.127451,FalseIdols #4792,6,1.6738743
196.9472046,144,Present,28.9867841,Reverse Cross Earring,45.0684932,Soda Cap,41.125,Yellow Good Morning,38.7058824,Natsu Crystal,25.0190114,Dark Blue Clouds,16.3681592,FalseIdols #2076,6,1.6738743
196.9243205,824,Third Arm,33.2323232,Eye Patch,38.7058824,Hockey Helmet,44.1610738,Batik with Scarf,39.1666667,Boar Girl,24.2804428,Skatepark Park,15.7040573,FalseIdols #2387,6,1.6738743
196.921501,192,Coffin,31.3333333,Yellow Scuba Mask,45.6944444,Halo,38.0346821,Black Gown,36.7597765,Melton Slush,26.6396761,Space,16.7857143,FalseIdols #0898,6,1.6738743
196.9190609,4991,Trident,32.4137931,Reverse Cross Earring,45.0684932,Cone,45.0684932,Blue One Piece,33.7435897,Arcadian,23.7545126,Rainbow,15.1963048,FalseIdols #1650,6,1.6738743
196.9135935,5232,Baseball Bat,28.4848485,Moustache,47,Bucket,41.125,Pink Robot,37.3863636,Corki,25.9055118,Graveyard,15.3379953,FalseIdols #5954,6,1.6738743
196.9085884,2201,Devil Wings,29.2444444,Lightning Eyes,49.1044776,Emperors Crown,40.8695652,Red One Piece,34.8148148,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #3454,6,1.6738743
196.9062901,2994,Devil Wings,29.2444444,Burning Money,50.6153846,Mohawk,41.125,Purple  Robot,33.7435897,Melton,25.3076923,Rainbow,15.1963048,FalseIdols #0577,6,1.6738743
196.9036547,3778,Angel Wings,30.462963,Cigar,43.2894737,Cone,45.0684932,Kings Robe,33.4010152,Melton Slush,26.6396761,Dark Blue Clouds,16.3681592,FalseIdols #2833,6,1.6738743
196.8989826,4401,NONE,6.5668663,Black Glasses,38.7058824,Axe,51.40625,Purple Gown,41.3836478,Bapho Tattooed,39.1666667,Purple Clouds,16.6582278,FalseIdols #4313,5,3.0114416
196.8980124,3645,Sand Shovel,29.375,Eye Patch,38.7058824,Cone,45.0684932,Orange TShirt,39.1666667,Corki,25.9055118,Spirals,17.002584,FalseIdols #0784,6,1.6738743
196.8855271,1896,Scythe,27.5313808,Cigar,43.2894737,Mohawk,41.125,Leopard Gown,40.617284,Vern,25.9055118,Red Flames,16.7430025,FalseIdols #5576,6,1.6738743
196.878037,6168,Turtle Shell Green,28.8596491,Lightning Eyes,49.1044776,Mohawk,41.125,Jail,32.5742574,Boar Girl Red,27.6470588,Blue Flames,15.8937198,FalseIdols #3950,6,1.6738743
196.8772712,360,Turtle Shell Brown,31.4832536,Rose,41.910828,Purple Bandana,43.0065359,Hockey Black,35.3763441,Boar Girl Red,27.6470588,Green,15.7793765,FalseIdols #3494,6,1.6738743
196.8574885,2868,Turtle Shell Green,28.8596491,VR Headset,39.8787879,Red Bandana,50.2290076,Gold Armor,35.5675676,Boar Girl,24.2804428,Dark Blue Clouds,16.3681592,FalseIdols #2905,6,1.6738743
196.8497628,1287,Third Arm,33.2323232,Game Controller,38.4795322,Crown,39.8787879,Suit,39.6385542,Arcadian Racing,28.6086957,Graveyard,15.3379953,FalseIdols #5417,6,1.6738743
196.8458971,5899,IV Drop,33.5714286,Rainbow Glasses,44.7619048,Farmers Hat,36.9662921,Doctor,38.0346821,Medusa,25.9055118,Purple Gradient,15.9322034,FalseIdols #6325,6,1.6738743
196.83223,4027,FI Flag,33.5714286,Black Glasses,38.7058824,Bucket,41.125,Orange Astronaut,38.4795322,Boar Girl Red,27.6470588,Pink Flames,15.6294537,FalseIdols #0799,6,1.6738743
196.8131007,3080,NONE,6.5668663,Oni Mask,67.1428571,Propeller,38.7058824,HellYeah Hoodie,38.7058824,Haka Volcanic,26.7479675,Purple Gradient,15.9322034,FalseIdols #0916,5,3.0114416
196.8021105,2350,Umbrella Black,28.1196581,Coins,40.3680982,Halo,38.0346821,Hockey Black,35.3763441,Mori,37.6,Pink Flames,15.6294537,FalseIdols #3368,6,1.6738743
196.8011598,5048,Present,28.9867841,Pipe,48.0291971,Confused Stars,39.4011976,Blue Kimono,37.1751412,Medusa,25.9055118,Pink Flames,15.6294537,FalseIdols #5447,6,1.6738743
196.7974675,5804,Binocular,35.1871658,Cigar,43.2894737,Doctors Lamp,38.0346821,Pink Robot,37.3863636,Natsu Crystal,25.0190114,Pink,16.2068966,FalseIdols #5487,6,1.6738743
196.7972467,4371,Turtle Shell Green,28.8596491,Snake,43.2894737,Cowboy Hat,41.3836478,Green Stars,37.816092,Boar Girl Red,27.6470588,Dark Blue Flames,16.127451,FalseIdols #4242,6,1.6738743
196.7831937,5218,NONE,6.5668663,Fire Eyes,60.3669725,Siren,46.013986,Green Stars,37.816092,Azazel Frost,26.6396761,Dark Blue Clouds,16.3681592,FalseIdols #3618,5,3.0114416
196.7740833,4968,Surfboard,28.8596491,Cigar,43.2894737,Dealers Hat,43.5761589,White Astronaut,39.8787879,Arcadian,23.7545126,Prison Photo booth,15.7416268,FalseIdols #6016,6,1.6738743
196.7714595,579,NONE,6.5668663,Bubble Gum,38.4795322,Pirate Hat,36.7597765,Pirate Suit,45.6944444,Iris Blue,49.4736842,Space,16.7857143,FalseIdols #2969,5,3.0114416
196.7640795,5909,IV Drop,33.5714286,Bandage,43.8666667,Pirate Hat,36.7597765,Overalls,38.255814,Natsu,26.8571429,Green,15.7793765,FalseIdols #0426,6,1.6738743
196.7381869,2728,Sword,29.1150442,VR Headset,39.8787879,Purple Bandana,43.0065359,Suit,39.6385542,Corki Demon,26.6396761,Space,16.7857143,FalseIdols #3940,6,1.6738743
196.7301284,2915,Umbrella Black,28.1196581,Bandage,43.8666667,Fox Mask,43.8666667,Green Stars,37.816092,Natsu Crystal,25.0190114,Dark Blue Clouds,16.3681592,FalseIdols #2740,6,1.6738743
196.7255464,5854,Umbrella Rainbow,32.9,Moustache,47,Propeller,38.7058824,Silver Armor,36.5555556,Okame Wood,24.5522388,Graveyard,15.3379953,FalseIdols #6630,6,1.6738743
196.7148668,2765,Turtle Shell Brown,31.4832536,Tears,46.3380282,Siberian Hat,40.617284,Gold Armor,35.5675676,Azazel,25.4054054,Pink Flames,15.6294537,FalseIdols #3077,6,1.6738743
196.7085251,6374,Angel Wings,30.462963,Arrow,42.1794872,Siren,46.013986,Black Gown,36.7597765,Boar Girl,24.2804428,Graveyard,15.3379953,FalseIdols #0713,6,1.6738743
196.7049308,3132,Scythe,27.5313808,Pipe,48.0291971,Doctors Lamp,38.0346821,White Turtleneck,39.1666667,Azazel Frost,26.6396761,Pink Flames,15.6294537,FalseIdols #4958,6,1.6738743
196.6935634,6138,Fan,32.7363184,Rose,41.910828,Emperors Crown,40.8695652,Green Kimono,38.4795322,Boar Girl,24.2804428,Red Flames,16.7430025,FalseIdols #5352,6,1.6738743
196.6917466,297,Scythe,27.5313808,Earring,38.0346821,Cone,45.0684932,Hockey Blue,40.3680982,Boar Girl Red,27.6470588,Dark Blue Clouds,16.3681592,FalseIdols #2737,6,1.6738743
196.6867751,4856,Surfboard,28.8596491,Earring,38.0346821,Soda Cap,41.125,Blue Jacket,45.6944444,Azazel,25.4054054,Blue Flames,15.8937198,FalseIdols #5632,6,1.6738743
196.6857132,1760,Sand Shovel,29.375,Cigar,43.2894737,Purple Bandana,43.0065359,Batik with Scarf,39.1666667,Boar Girl,24.2804428,Blue Flames,15.8937198,FalseIdols #2987,6,1.6738743
196.6664893,2249,Sand Shovel,29.375,Bandage,43.8666667,Mohawk,41.125,Pink Jacket,40.1219512,Melton,25.3076923,Rainbow,15.1963048,FalseIdols #0503,6,1.6738743
196.6637113,1825,NONE,6.5668663,Milk Bottle,46.3380282,Party Hat,46.6666667,Overalls,38.255814,Bapho Tattooed,39.1666667,Purple Clouds,16.6582278,FalseIdols #5825,5,3.0114416
196.6611975,4589,Present,28.9867841,Game Controller,38.4795322,Dealers Hat,43.5761589,Purple Gown,41.3836478,Natsu,26.8571429,Skatepark Park,15.7040573,FalseIdols #0937,6,1.6738743
196.657883,1985,Surfboard,28.8596491,Earring,38.0346821,Black Beanie,48.0291971,White Astronaut,39.8787879,Okame Wood,24.5522388,Pink Flames,15.6294537,FalseIdols #5227,6,1.6738743
196.6376219,646,Hockey Stick,31.3333333,Reverse Cross Earring,45.0684932,Purple Beanie,38.255814,Silver Armor,36.5555556,Haka Volcanic,26.7479675,Spirals,17.002584,FalseIdols #4364,6,1.6738743
196.6361479,1049,IV Drop,33.5714286,Reverse Cross Earring,45.0684932,Chef Hat,37.1751412,Green Good Morning,36.3535912,Vern Birch,26.0079051,Space,16.7857143,FalseIdols #1693,6,1.6738743
196.6326248,5329,Binocular,35.1871658,Button Eyes,38.255814,Bucket,41.125,HellYeah Hoodie,38.7058824,Vern,25.9055118,Green,15.7793765,FalseIdols #2851,6,1.6738743
196.6315733,2837,Umbrella Rainbow,32.9,Eye Patch,38.7058824,Bucket,41.125,Chef Uniform,41.125,Medusa,25.9055118,Rainbow,15.1963048,FalseIdols #5781,6,1.6738743
196.6177672,3422,Umbrella Black,28.1196581,Button Eyes,38.255814,Pajama Cap,33.7435897,White Astronaut,39.8787879,Bapho Tattooed,39.1666667,Green,15.7793765,FalseIdols #5483,6,1.6738743
196.6147811,5664,Knife,33.0653266,Cigar,43.2894737,Purple Bandana,43.0065359,Purple  Robot,33.7435897,Azazel Frost,26.6396761,Rainbow,15.1963048,FalseIdols #6147,6,1.6738743
196.6031784,1418,Phone,28.4848485,Cigar,43.2894737,Crown,39.8787879,Flame Hoodie,40.3680982,Corki,25.9055118,Spirals,17.002584,FalseIdols #0566,6,1.6738743
196.5981056,4753,Sword,29.1150442,Yellow Scuba Mask,45.6944444,Halo,38.0346821,Hockey Blue,40.3680982,Vern Birch,26.0079051,Skatepark Park,15.7040573,FalseIdols #2771,6,1.6738743
196.5977032,858,Phone,28.4848485,Pacifier,45.0684932,Siberian Hat,40.617284,Orange Astronaut,38.4795322,Vern,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #5132,6,1.6738743
196.5772698,2592,Angel Wings,30.462963,Pipe,48.0291971,Ice Cream,37.1751412,Doctor,38.0346821,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #1465,6,1.6738743
196.5762327,1352,Carrot Stick,33.0653266,Cigar,43.2894737,Crown,39.8787879,Red One Piece,34.8148148,Boar Girl Red,27.6470588,Pink,16.2068966,FalseIdols #6644,6,1.6738743
196.5716106,3586,Carrot Stick,33.0653266,3D Glasses,42.1794872,Propeller,38.7058824,Overalls,38.255814,Corki,25.9055118,Space,16.7857143,FalseIdols #0499,6,1.6738743
196.5672651,417,Phone,28.4848485,Blue Scuba Mask,47.6811594,Pajama Cap,33.7435897,Purple Gown,41.3836478,Natsu,26.8571429,Red Flames,16.7430025,FalseIdols #4950,6,1.6738743
196.5576925,3585,Coffin,31.3333333,Game Controller,38.4795322,Party Hat,46.6666667,Green Good Morning,36.3535912,Haka,25.3076923,Red Flames,16.7430025,FalseIdols #0465,6,1.6738743
196.5511129,421,Present,28.9867841,Yellow Scuba Mask,45.6944444,Dealers Hat,43.5761589,Hockey Black,35.3763441,Vern,25.9055118,Graveyard,15.3379953,FalseIdols #4694,6,1.6738743
196.545683,5247,Devil Wings,29.2444444,Heart Eyes,51.8110236,Ninja Headband,35.7608696,Robe,36.1538462,Medusa Stone,26.0079051,Blue Flames,15.8937198,FalseIdols #3747,6,1.6738743
196.545655,5075,Sand Shovel,29.375,Black Glasses,38.7058824,Fox Mask,43.8666667,Chef Uniform,41.125,Medusa,25.9055118,Blue Flames,15.8937198,FalseIdols #5766,6,1.6738743
196.5416697,3083,Umbrella Rainbow,32.9,Eye Patch,38.7058824,Hockey Helmet,44.1610738,Doctor,38.0346821,Boar Girl,24.2804428,Space,16.7857143,FalseIdols #0813,6,1.6738743
196.5408466,6571,Baseball Bat,28.4848485,Pipe,48.0291971,Ninja Headband,35.7608696,Batik with Scarf,39.1666667,Azazel Frost,26.6396761,Space,16.7857143,FalseIdols #2203,6,1.6738743
196.531214,1150,Carrot Stick,33.0653266,Bandage,43.8666667,Doctors Lamp,38.0346821,HellYeah Hoodie,38.7058824,Azazel,25.4054054,Green,15.7793765,FalseIdols #0570,6,1.6738743
196.5287487,3569,Devil Wings,29.2444444,Game Controller,38.4795322,Dealers Hat,43.5761589,Orange TShirt,39.1666667,Arcadian Racing,28.6086957,Green,15.7793765,FalseIdols #6058,6,1.6738743
196.5260569,1091,NONE,6.5668663,Fire Eyes,60.3669725,Dealers Hat,43.5761589,Hockey Blue,40.3680982,Natsu,26.8571429,Green,15.7793765,FalseIdols #1585,5,3.0114416
196.5186936,281,NONE,6.5668663,Arrow,42.1794872,Red Bandana,50.2290076,Yellow Good Morning,38.7058824,Mori Silver,40.1219512,Skatepark Park,15.7040573,FalseIdols #2340,5,3.0114416
196.5176288,867,Turtle Shell Green,28.8596491,Rose,41.910828,Black Beanie,48.0291971,Robe,36.1538462,Okame Wood,24.5522388,Graveyard,15.3379953,FalseIdols #4441,6,1.6738743
196.5169851,2542,Binocular,35.1871658,Earring,38.0346821,Soda Cap,41.125,Green Stars,37.816092,Haka Volcanic,26.7479675,Purple Gradient,15.9322034,FalseIdols #0587,6,1.6738743
196.5169257,1143,Coffin,31.3333333,VR Headset,39.8787879,Top Hat,43.0065359,Hockey Blue,40.3680982,Okame Wood,24.5522388,Skatepark Park,15.7040573,FalseIdols #6358,6,1.6738743
196.5137355,6387,Skateboard,26.9672131,Yellow Scuba Mask,45.6944444,Halo,38.0346821,Batik with Scarf,39.1666667,Arcadian Racing,28.6086957,Dark Blue Clouds,16.3681592,FalseIdols #2238,6,1.6738743
196.5077653,2889,NONE,6.5668663,Mask,88.9189189,None,6.3391137,Chinese Dress,35.9562842,Natsu,26.8571429,Red Flames,16.7430025,FalseIdols #2098,4,15.1264368
196.5018926,2682,Turtle Shell Green,28.8596491,Milk Bottle,46.3380282,Doctors Lamp,38.0346821,Green Kimono,38.4795322,Haka Volcanic,26.7479675,Dark Blue Clouds,16.3681592,FalseIdols #3743,6,1.6738743
196.4984565,2109,Third Arm,33.2323232,VR Headset,39.8787879,Emperors Crown,40.8695652,Batik with Scarf,39.1666667,Natsu Crystal,25.0190114,Purple Clouds,16.6582278,FalseIdols #6097,6,1.6738743
196.4958662,5083,Turtle Shell Brown,31.4832536,Blue Scuba Mask,47.6811594,Pan,39.6385542,Red One Piece,34.8148148,Vern Birch,26.0079051,Rainbow,15.1963048,FalseIdols #1009,6,1.6738743
196.4943795,4226,Surfboard,28.8596491,Cigar,43.2894737,Ice Cream,37.1751412,Reaper,41.910828,Okame,27.8813559,Skatepark Park,15.7040573,FalseIdols #3101,6,1.6738743
196.4882417,5517,Scythe,27.5313808,Blue Scuba Mask,47.6811594,Crown,39.8787879,Orange Astronaut,38.4795322,Vern,25.9055118,Graveyard,15.3379953,FalseIdols #6382,6,1.6738743
196.4847529,2972,Turtle Shell Brown,31.4832536,Tears,46.3380282,Doctors Lamp,38.0346821,Black Gown,36.7597765,Natsu,26.8571429,Graveyard,15.3379953,FalseIdols #3863,6,1.6738743
196.4798446,2847,Coffin,31.3333333,Moustache,47,Pajama Cap,33.7435897,Green Kimono,38.4795322,Okame,27.8813559,Dark Blue Clouds,16.3681592,FalseIdols #0333,6,1.6738743
196.4716968,4501,Toy Hammer,34.4502618,Snake,43.2894737,Purple Beanie,38.255814,Black Turtleneck,36.9662921,Corki Demon,26.6396761,Rainbow,15.1963048,FalseIdols #0384,6,1.6738743
196.4715202,2271,Hockey Stick,31.3333333,3D Glasses,42.1794872,Soda Cap,41.125,Green Stars,37.816092,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #4873,6,1.6738743
196.4272236,981,Third Arm,33.2323232,Earring,38.0346821,Hockey Helmet,44.1610738,Skeleton,39.6385542,Arcadian,23.7545126,Purple Gradient,15.9322034,FalseIdols #3371,6,1.6738743
196.4226407,5861,Sand Shovel,29.375,Milk Bottle,46.3380282,Cowboy Hat,41.3836478,Green Stars,37.816092,Boar Girl,24.2804428,Blue Clouds,15.5555556,FalseIdols #3262,6,1.6738743
196.4057153,5705,Umbrella Rainbow,32.9,Moustache,47,Ice Cream,37.1751412,HellYeah Hoodie,38.7058824,Arcadian,23.7545126,Rainbow,15.1963048,FalseIdols #2580,6,1.6738743
196.3865648,2078,Sand Shovel,29.375,Coins,40.3680982,Siren,46.013986,Hockey Black,35.3763441,Boar Girl Red,27.6470588,Purple Gradient,15.9322034,FalseIdols #6662,6,1.6738743
196.3754492,4554,Present,28.9867841,Tears,46.3380282,Soda Cap,41.125,Hockey Black,35.3763441,Haka Volcanic,26.7479675,Dark Blue Flames,16.127451,FalseIdols #6516,6,1.6738743
196.3628864,6491,Present,28.9867841,Arrow,42.1794872,Purple Beanie,38.255814,Leopard Gown,40.617284,Boar Girl Red,27.6470588,Spirals,17.002584,FalseIdols #1764,6,1.6738743
196.3427829,5299,Knife,33.0653266,3D Glasses,42.1794872,Mohawk,41.125,Pink Robot,37.3863636,Natsu Crystal,25.0190114,Blue Flames,15.8937198,FalseIdols #5367,6,1.6738743
196.3376187,5280,Third Arm,33.2323232,Face Bandage,57.2173913,None,6.3391137,Hockey Blue,40.3680982,Bapho Tattooed,39.1666667,Spirals,17.002584,FalseIdols #1230,5,3.0114416
196.3276707,1317,Third Arm,33.2323232,Tears,46.3380282,Crown,39.8787879,Purple  Robot,33.7435897,Corki,25.9055118,Blue Clouds,15.5555556,FalseIdols #3050,6,1.6738743
196.3261632,2910,Turtle Shell Brown,31.4832536,Rainbow Glasses,44.7619048,Cowboy Hat,41.3836478,Hockey Black,35.3763441,Medusa,25.9055118,Prison Photo booth,15.7416268,FalseIdols #1944,6,1.6738743
196.307147,2831,Devil Wings,29.2444444,Arrow,42.1794872,Siberian Hat,40.617284,Batik with Scarf,39.1666667,Azazel Frost,26.6396761,Space,16.7857143,FalseIdols #4827,6,1.6738743
196.3045925,5018,Umbrella Rainbow,32.9,Cigar,43.2894737,Doctors Lamp,38.0346821,White Turtleneck,39.1666667,Haka,25.3076923,Purple Gradient,15.9322034,FalseIdols #3498,6,1.6738743
196.2965673,4847,Sand Shovel,29.375,Game Controller,38.4795322,Fox Mask,43.8666667,Hockey Blue,40.3680982,Melton Slush,26.6396761,Blue Flames,15.8937198,FalseIdols #4416,6,1.6738743
196.2833751,373,Hockey Stick,31.3333333,Bandage,43.8666667,Chef Hat,37.1751412,Pink Jacket,40.1219512,Vern,25.9055118,Pink,16.2068966,FalseIdols #0511,6,1.6738743
196.2752967,5959,Turtle Shell Green,28.8596491,Futuristic Glasses,39.8787879,Black Beanie,48.0291971,Kings Robe,33.4010152,Boar Girl Red,27.6470588,Space,16.7857143,FalseIdols #2533,6,1.6738743
196.268311,3539,Turtle Shell Green,28.8596491,Pipe,48.0291971,Siberian Hat,40.617284,Hockey Black,35.3763441,Medusa Stone,26.0079051,Skatepark Park,15.7040573,FalseIdols #2603,6,1.6738743
196.2633287,1946,Binocular,35.1871658,Futuristic Glasses,39.8787879,Top Hat,43.0065359,Silver Armor,36.5555556,Arcadian,23.7545126,Pink,16.2068966,FalseIdols #4641,6,1.6738743
196.2592233,5346,Devil Wings,29.2444444,Pacifier,45.0684932,Emperors Crown,40.8695652,Overalls,38.255814,Azazel,25.4054054,Prison Photo booth,15.7416268,FalseIdols #4269,6,1.6738743
