Rank,Weighting,Name,Back,BackRarity,Eyes,EyesRarity,Face,FaceRarity,Head,HeadRarity,Race,RaceRarity,Armor,ArmorRarity,Mouth,MouthRarity,Racial,RacialRarity,Familiar,FamiliarRarity,SkinTone,SkinToneRarity,Background,BackgroundRarity,TraitCount,TraitCountRarity,Asset
0,102.0673506,Tavern Squad Adventurer #00708,Fire Maul,20.746888,Scared,9.3632959,None,1.1021713,Short Hair,8.2304527,Elf,4.3572985,Wizard,13.6239782,Scared,11.0497238,Wounded,22.0264317,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030373038
0,102.06154070000001,Tavern Squad Adventurer #00100,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Human,2.8352708,Molten,38.0228137,Drowsy,9.3196645,None,12.0918984,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030313030
0,102.04976320000002,Tavern Squad Adventurer #04503,Warpick,14.4092219,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Elf,4.3572985,Plant,23.3100233,Angry,7.6687117,Curved,24.2718447,None,1.0215548,C,3.0422878,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034353033
0,102.04669350000002,Tavern Squad Adventurer #00052,Spear,12.2399021,Crazy,15.5279503,None,1.1021713,Ponytail,9.7847358,Dwarf,4.0666938,Traveller,12.0772947,Crazy,13.1926121,Handlebars,21.5053763,None,1.0215548,B,3.0693677,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030303532
0,102.04148180000001,Tavern Squad Adventurer #09229,Axe,12.3304562,Crazy,15.5279503,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Wizard,13.6239782,Scared,11.0497238,Wounded,22.0264317,None,1.0215548,B,3.0693677,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039323239
0,102.04119840000001,Tavern Squad Adventurer #04116,None,4.9925112,Crazy,15.5279503,None,1.1021713,Wizard,12.300123,Elf,4.3572985,Traveller,12.0772947,Crazy,13.1926121,Curved,24.2718447,None,1.0215548,A,2.894356,Blue,6.7934783,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034313136
0,102.03439630000001,Tavern Squad Adventurer #02025,Pickaxe,12.5786164,Drowsy,6.8917988,None,1.1021713,Mohawk,8.7642419,Orc,8.0064051,Traveller,12.0772947,Racial,5.8173357,Broken,34.2465753,None,1.0215548,B,3.0693677,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032303235
0,102.01680590000002,Tavern Squad Adventurer #09809,Spear,12.2399021,Angry,5.7971014,None,1.1021713,Apple,10.7526882,Dwarf,4.0666938,Druid,24.3309002,Drowsy,9.3196645,Fully Braided,22.9885057,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039383039
0,102.00653110000002,Tavern Squad Adventurer #06021,Shield,12.9032258,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Orc,8.0064051,Wizard,13.6239782,Racial,5.8173357,Straight,35.4609929,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036303231
0,102.00110190000001,Tavern Squad Adventurer #07671,None,4.9925112,Normal,2.7624309,None,1.1021713,None,7.6745971,Dwarf,4.0666938,Explorer,11.3895216,Drowsy,9.3196645,Stout,24.8138958,None,1.0215548,B,3.0693677,Yellow,7.6923077,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037363731
0,101.99904150000002,Tavern Squad Adventurer #02861,None,4.9925112,Scared,9.3632959,Eyepatch,19.9600798,Apple,10.7526882,Elf,4.3572985,Chain Mail,11.1731844,Angry,7.6687117,Earring,18.5528757,None,1.0215548,A,2.894356,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032383631
0,101.9924345,Tavern Squad Adventurer #06483,Lightning Sword,32.3624595,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Human,2.8352708,Chain Mail,11.1731844,Sad,9.569378,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036343833
0,101.96898250000001,Tavern Squad Adventurer #02381,Bow,17.6678445,Angry,5.7971014,None,1.1021713,Flame,16.6112957,Dwarf,4.0666938,Explorer,11.3895216,Crazy,13.1926121,Waves,18.2815356,None,1.0215548,B,3.0693677,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032333831
0,101.9652877,Tavern Squad Adventurer #07950,None,4.9925112,Normal,2.7624309,None,1.1021713,None,7.6745971,Elf,4.3572985,Wizard,13.6239782,Angry,7.6687117,Wounded,22.0264317,None,1.0215548,C,3.0422878,Red,9.596929,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037393530
0,101.9644889,Tavern Squad Adventurer #02371,None,4.9925112,Sad,7.6863951,None,1.1021713,Mohawk,8.7642419,Orc,8.0064051,Chain Mail,11.1731844,Racial,5.8173357,Skinny,40.9836066,None,1.0215548,B,3.0693677,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032333731
0,101.9627546,Tavern Squad Adventurer #07652,Lightning Sword,32.3624595,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Bone,14.47178,Crazy,13.1926121,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037363532
0,101.96099659999999,Tavern Squad Adventurer #05785,Lightning Sword,32.3624595,Sad,7.6863951,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Wooden,18.3150183,Normal,3.4940601,Goatee,16.0771704,None,1.0215548,C,3.0422878,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035373835
0,101.95759939999999,Tavern Squad Adventurer #08767,Pickaxe,12.5786164,Angry,5.7971014,None,1.1021713,None,7.6745971,Elf,4.3572985,Wooden,18.3150183,Sad,9.569378,Spiky,28.1690141,None,1.0215548,B,3.0693677,Blue,6.7934783,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038373637
0,101.94565120000001,Tavern Squad Adventurer #00972,Spear,12.2399021,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Orc,8.0064051,Rogue,12.8205128,Racial,5.8173357,Broken,34.2465753,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030393732
0,101.9355026,Tavern Squad Adventurer #06821,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Orc,8.0064051,Explorer,11.3895216,Racial,5.8173357,Crooked,39.5256917,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036383231
0,101.93545110000001,Tavern Squad Adventurer #04725,Tribal Spear,19.3050193,Drowsy,6.8917988,None,1.1021713,Mohawk,8.7642419,Dwarf,4.0666938,Plant,23.3100233,Angry,7.6687117,Waves,18.2815356,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034373235
0,101.93421570000001,Tavern Squad Adventurer #01313,Sword,11.9617225,Angry,5.7971014,None,1.1021713,Ponytail,9.7847358,Orc,8.0064051,Wizard,13.6239782,Racial,5.8173357,Broken,34.2465753,None,1.0215548,B,3.0693677,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031333133
0,101.92857160000001,Tavern Squad Adventurer #01931,Axe,12.3304562,Crazy,15.5279503,None,1.1021713,None,7.6745971,Elf,4.3572985,Bone,14.47178,Drowsy,9.3196645,Wounded,22.0264317,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031393331
0,101.91916350000001,Tavern Squad Adventurer #06579,Sword,11.9617225,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Elf,4.3572985,Ice,21.2314225,Angry,7.6687117,Curved,24.2718447,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036353739
0,101.9001497,Tavern Squad Adventurer #07631,Pickaxe,12.5786164,Sad,7.6863951,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Barbarian,14.9476831,Sad,9.569378,Spiky,28.1690141,None,1.0215548,C,3.0422878,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037363331
0,101.87184130000001,Tavern Squad Adventurer #02975,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Orc,8.0064051,Barbarian,14.9476831,Racial,5.8173357,Straight,35.4609929,None,1.0215548,C,3.0422878,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032393735
0,101.87016430000001,Tavern Squad Adventurer #06651,Spear,12.2399021,Drowsy,6.8917988,None,1.1021713,Wizard,12.300123,Human,2.8352708,Druid,24.3309002,Crazy,13.1926121,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036363531
0,101.86973900000001,Tavern Squad Adventurer #06073,Fire Maul,20.746888,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Human,2.8352708,Ice,21.2314225,Scared,11.0497238,None,12.0918984,None,1.0215548,B,3.0693677,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036303733
0,101.86931840000001,Tavern Squad Adventurer #03766,Axe,12.3304562,Sad,7.6863951,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Plant,23.3100233,Scared,11.0497238,Long,18.6915888,None,1.0215548,A,2.894356,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033373636
0,101.86475420000001,Tavern Squad Adventurer #01977,Lightning Sword,32.3624595,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Human,2.8352708,Traveller,12.0772947,Angry,7.6687117,Imperial,17.4825175,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031393737
0,101.8419829,Tavern Squad Adventurer #09722,Fire Maul,20.746888,Crazy,15.5279503,None,1.1021713,Ponytail,9.7847358,Dwarf,4.0666938,Explorer,11.3895216,Angry,7.6687117,Waves,18.2815356,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039373232
0,101.8369876,Tavern Squad Adventurer #04217,None,4.9925112,Scared,9.3632959,None,1.1021713,Long Hair,8.1632653,Orc,8.0064051,Villager,11.4547537,Racial,5.8173357,Crooked,39.5256917,None,1.0215548,C,3.0422878,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034323137
0,101.8344009,Tavern Squad Adventurer #02986,Shield,12.9032258,Crazy,15.5279503,None,1.1021713,Mohawk,8.7642419,Elf,4.3572985,Explorer,11.3895216,Angry,7.6687117,Spiky,28.1690141,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032393836
0,101.80265550000001,Tavern Squad Adventurer #09727,None,4.9925112,Scared,9.3632959,Eyepatch,19.9600798,Apple,10.7526882,Dwarf,4.0666938,Barbarian,14.9476831,Normal,3.4940601,Handlebars,21.5053763,None,1.0215548,B,3.0693677,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039373237
0,101.80121340000002,Tavern Squad Adventurer #02279,Axe,12.3304562,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Dwarf,4.0666938,Druid,24.3309002,Angry,7.6687117,Fully Braided,22.9885057,None,1.0215548,B,3.0693677,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032323739
0,101.79750150000001,Tavern Squad Adventurer #07313,Spear,12.2399021,Angry,5.7971014,None,1.1021713,None,7.6745971,Orc,8.0064051,Traveller,12.0772947,Racial,5.8173357,Straight,35.4609929,None,1.0215548,A,2.894356,Green,6.1957869,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037333133
0,101.79389580000002,Tavern Squad Adventurer #01122,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Human,2.8352708,Molten,38.0228137,Angry,7.6687117,Goatee,16.0771704,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031313232
0,101.78984080000001,Tavern Squad Adventurer #07097,Sword,11.9617225,Angry,5.7971014,None,1.1021713,Mohawk,8.7642419,Orc,8.0064051,Rogue,12.8205128,Racial,5.8173357,Broken,34.2465753,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037303937
0,101.78825920000001,Tavern Squad Adventurer #07682,Warpick,14.4092219,Scared,9.3632959,None,1.1021713,Flame,16.6112957,Elf,4.3572985,Royal Guard,16.3666121,Drowsy,9.3196645,Long,18.6915888,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037363832
0,101.7847141,Tavern Squad Adventurer #05093,None,4.9925112,Normal,2.7624309,None,1.1021713,Crown,36.4963504,Human,2.8352708,Barbarian,14.9476831,Drowsy,9.3196645,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035303933
0,101.78239560000002,Tavern Squad Adventurer #08761,Axe,12.3304562,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Orc,8.0064051,Traveller,12.0772947,Racial,5.8173357,Straight,35.4609929,None,1.0215548,C,3.0422878,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038373631
0,101.76426220000002,Tavern Squad Adventurer #05606,Lightning Sword,32.3624595,Drowsy,6.8917988,None,1.1021713,Ponytail,9.7847358,Human,2.8352708,Barbarian,14.9476831,Drowsy,9.3196645,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035363036
0,101.75695850000001,Tavern Squad Adventurer #00971,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Apple,10.7526882,Elf,4.3572985,Ice,21.2314225,Sad,9.569378,Curved,24.2718447,None,1.0215548,A,2.894356,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030393731
0,101.75649600000001,Tavern Squad Adventurer #00905,Tribal Spear,19.3050193,Crazy,15.5279503,None,1.1021713,Apple,10.7526882,Human,2.8352708,Wizard,13.6239782,Drowsy,9.3196645,None,12.0918984,None,1.0215548,B,3.0693677,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030393035
0,101.75492050000001,Tavern Squad Adventurer #07757,Fire Maul,20.746888,Crazy,15.5279503,None,1.1021713,Mohawk,8.7642419,Dwarf,4.0666938,Chain Mail,11.1731844,Sad,9.569378,Waves,18.2815356,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037373537
0,101.75280300000001,Tavern Squad Adventurer #06853,Lightning Sword,32.3624595,Scared,9.3632959,None,1.1021713,Apple,10.7526882,Human,2.8352708,Royal Guard,16.3666121,Normal,3.4940601,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036383533
0,101.7468597,Tavern Squad Adventurer #08080,None,4.9925112,Angry,5.7971014,None,1.1021713,Ponytail,9.7847358,Orc,8.0064051,Villager,11.4547537,Racial,5.8173357,Crooked,39.5256917,None,1.0215548,C,3.0422878,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038303830
0,101.7467915,Tavern Squad Adventurer #01363,None,4.9925112,Angry,5.7971014,None,1.1021713,Horns,34.0136054,Human,2.8352708,Explorer,11.3895216,Sad,9.569378,Imperial,17.4825175,None,1.0215548,B,3.0693677,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031333633
0,101.739959,Tavern Squad Adventurer #04138,Lute,12.5313283,Normal,2.7624309,Eyepatch,19.9600798,Mohawk,8.7642419,Human,2.8352708,Explorer,11.3895216,Normal,3.4940601,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Orange,8.1037277,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034313338
0,101.7390453,Tavern Squad Adventurer #08955,Lute,12.5313283,Crazy,15.5279503,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Rogue,12.8205128,Scared,11.0497238,Fully Braided,22.9885057,None,1.0215548,C,3.0422878,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038393535
0,101.73173450000002,Tavern Squad Adventurer #00288,Pickaxe,12.5786164,Drowsy,6.8917988,None,1.1021713,Short Hair,8.2304527,Orc,8.0064051,Chain Mail,11.1731844,Racial,5.8173357,Broken,34.2465753,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030323838
0,101.7288431,Tavern Squad Adventurer #00470,Lightning Sword,32.3624595,Drowsy,6.8917988,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Explorer,11.3895216,Angry,7.6687117,Imperial,17.4825175,None,1.0215548,C,3.0422878,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030343730
0,101.72102380000001,Tavern Squad Adventurer #03129,Warpick,14.4092219,Normal,2.7624309,Eyepatch,19.9600798,None,7.6745971,Dwarf,4.0666938,Wizard,13.6239782,Angry,7.6687117,Waves,18.2815356,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033313239
0,101.70947810000001,Tavern Squad Adventurer #01227,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Orc,8.0064051,Bone,14.47178,Racial,5.8173357,Straight,35.4609929,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031323237
0,101.7000617,Tavern Squad Adventurer #08650,None,4.9925112,Angry,5.7971014,None,1.1021713,Wizard,12.300123,Human,2.8352708,Knight,13.7741047,Scared,11.0497238,None,12.0918984,None,1.0215548,C,3.0422878,Red,9.596929,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038363530
0,101.69759160000001,Tavern Squad Adventurer #05089,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Orc,8.0064051,Explorer,11.3895216,Racial,5.8173357,Broken,34.2465753,None,1.0215548,C,3.0422878,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035303839
0,101.69687140000002,Tavern Squad Adventurer #04751,Axe,12.3304562,Normal,2.7624309,None,1.1021713,Horns,34.0136054,Human,2.8352708,Knight,13.7741047,Angry,7.6687117,None,12.0918984,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034373531
0,101.694107,Tavern Squad Adventurer #08390,Lute,12.5313283,Crazy,15.5279503,None,1.1021713,Mohawk,8.7642419,Elf,4.3572985,Barbarian,14.9476831,Angry,7.6687117,Curved,24.2718447,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038333930
0,101.6807588,Tavern Squad Adventurer #00828,Axe,12.3304562,Sad,7.6863951,None,1.1021713,Mohawk,8.7642419,Elf,4.3572985,Barbarian,14.9476831,Scared,11.0497238,Spiky,28.1690141,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030383238
0,101.67805890000001,Tavern Squad Adventurer #06403,Tribal Spear,19.3050193,Sad,7.6863951,None,1.1021713,Short Hair,8.2304527,Elf,4.3572985,Bone,14.47178,Scared,11.0497238,Wounded,22.0264317,None,1.0215548,B,3.0693677,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036343033
0,101.67790540000001,Tavern Squad Adventurer #07116,Axe,12.3304562,Normal,2.7624309,None,1.1021713,None,7.6745971,Orc,8.0064051,Bone,14.47178,Racial,5.8173357,Broken,34.2465753,None,1.0215548,C,3.0422878,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037313136
0,101.6769728,Tavern Squad Adventurer #08188,Fire Maul,20.746888,Sad,7.6863951,None,1.1021713,Flame,16.6112957,Elf,4.3572985,Villager,11.4547537,Normal,3.4940601,Curved,24.2718447,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038313838
0,101.67655020000001,Tavern Squad Adventurer #07091,None,4.9925112,Normal,2.7624309,None,1.1021713,Apple,10.7526882,Orc,8.0064051,Barbarian,14.9476831,Racial,5.8173357,Crooked,39.5256917,None,1.0215548,C,3.0422878,Green,6.1957869,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037303931
0,101.66490110000001,Tavern Squad Adventurer #06925,Lightning Sword,32.3624595,Drowsy,6.8917988,None,1.1021713,Mohawk,8.7642419,Human,2.8352708,Royal Guard,16.3666121,Angry,7.6687117,Full Beard,12.9533679,None,1.0215548,B,3.0693677,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036393235
0,101.66301150000001,Tavern Squad Adventurer #09981,Pickaxe,12.5786164,Scared,9.3632959,None,1.1021713,None,7.6745971,Human,2.8352708,Wooden,18.3150183,Normal,3.4940601,None,12.0918984,None,1.0215548,A,2.894356,Green,6.1957869,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039393831
